customer_id,party_id,customer_number,customer_segment,lifecycle_stage,acquisition_date,risk_tier,engagement_score
CUST001454,PTY001454,CN-0001454,small_business,active,2025-10-23,very_high,55.63
CUST001455,PTY001455,CN-0001455,retail,lapsed,2019-11-04,low,98.07
CUST001456,PTY001456,CN-0001456,retail,lapsed,2024-05-30,high,19.25
CUST001457,PTY001457,CN-0001457,retail,lapsed,2019-10-05,low,73.24
CUST001458,PTY001458,CN-0001458,retail,active,2020-03-13,medium,29.5
CUST001459,PTY001459,CN-0001459,affluent,active,2018-09-08,medium,61.86
CUST001460,PTY001460,CN-0001460,retail,lapsed,2018-05-09,medium,36.66
CUST001461,PTY001461,CN-0001461,small_business,former,2026-06-26,very_high,15.39
CUST001462,PTY001462,CN-0001462,retail,active,2018-09-17,very_high,0.76
CUST001463,PTY001463,CN-0001463,retail,inactive,2022-03-15,medium,68.44
CUST001464,PTY001464,CN-0001464,retail,prospect,2022-09-18,medium,21.18
CUST001465,PTY001465,CN-0001465,small_business,prospect,2019-09-22,very_high,22.93
CUST001466,PTY001466,CN-0001466,small_business,lapsed,2019-11-12,high,88.64
CUST001467,PTY001467,CN-0001467,affluent,inactive,2019-10-07,medium,95.36
CUST001468,PTY001468,CN-0001468,retail,inactive,2022-10-07,very_high,27.92
CUST001469,PTY001469,CN-0001469,affluent,active,2020-12-01,low,19.63
CUST001470,PTY001470,CN-0001470,small_business,former,2021-04-25,very_high,92.72
CUST001471,PTY001471,CN-0001471,retail,former,2024-07-09,medium,90.08
CUST001472,PTY001472,CN-0001472,affluent,lapsed,2020-07-30,low,56.01
CUST001473,PTY001473,CN-0001473,affluent,inactive,2022-06-05,medium,5.28
CUST001474,PTY001474,CN-0001474,affluent,active,2020-01-07,medium,24.05
CUST001475,PTY001475,CN-0001475,affluent,former,2018-07-27,low,24.15
CUST001476,PTY001476,CN-0001476,retail,active,2024-03-12,low,25.97
CUST001477,PTY001477,CN-0001477,affluent,active,2021-09-22,medium,4.4
CUST001478,PTY001478,CN-0001478,retail,active,2023-07-03,medium,69.88
CUST001479,PTY001479,CN-0001479,affluent,active,2019-01-02,very_high,7.14
CUST001480,PTY001480,CN-0001480,affluent,inactive,2026-01-31,low,73.77
CUST001481,PTY001481,CN-0001481,small_business,active,2021-08-11,high,99.28
CUST001482,PTY001482,CN-0001482,retail,prospect,2021-10-15,low,78.0
CUST001483,PTY001483,CN-0001483,affluent,lapsed,2026-09-11,low,86.29
CUST001484,PTY001484,CN-0001484,retail,prospect,2026-02-09,high,16.49
CUST001485,PTY001485,CN-0001485,affluent,inactive,2026-04-29,low,8.26
CUST001486,PTY001486,CN-0001486,small_business,former,2020-02-19,low,43.9
CUST001487,PTY001487,CN-0001487,affluent,active,2024-01-17,low,78.75
CUST001488,PTY001488,CN-0001488,affluent,prospect,2026-05-24,medium,98.84
CUST001489,PTY001489,CN-0001489,small_business,lapsed,2021-07-05,low,79.47
CUST001490,PTY001490,CN-0001490,affluent,active,2023-08-27,high,26.08
CUST001491,PTY001491,CN-0001491,affluent,former,2018-12-15,medium,60.03
CUST001492,PTY001492,CN-0001492,affluent,active,2024-06-18,high,49.11
CUST001493,PTY001493,CN-0001493,retail,active,2026-08-12,medium,82.44
CUST001494,PTY001494,CN-0001494,affluent,inactive,2021-03-29,low,31.41
CUST001495,PTY001495,CN-0001495,retail,inactive,2023-04-05,very_high,46.73
CUST001496,PTY001496,CN-0001496,affluent,prospect,2018-06-30,low,66.2
CUST001497,PTY001497,CN-0001497,small_business,active,2020-10-03,high,8.87
CUST001498,PTY001498,CN-0001498,affluent,active,2026-02-13,medium,40.52
CUST001499,PTY001499,CN-0001499,retail,active,2024-04-25,very_high,14.93
CUST001500,PTY001500,CN-0001500,affluent,active,2021-01-08,high,36.96
CUST001501,PTY001501,CN-0001501,small_business,active,2018-07-20,medium,78.51
CUST001502,PTY001502,CN-0001502,affluent,prospect,2022-03-18,low,62.5
CUST001503,PTY001503,CN-0001503,small_business,active,2018-08-06,medium,41.02
CUST001504,PTY001504,CN-0001504,affluent,active,2024-11-20,high,78.65
CUST001505,PTY001505,CN-0001505,affluent,former,2018-03-11,medium,12.58
CUST001506,PTY001506,CN-0001506,small_business,former,2018-09-06,low,92.81
CUST001507,PTY001507,CN-0001507,small_business,former,2022-05-24,low,89.02
CUST001508,PTY001508,CN-0001508,affluent,prospect,2023-12-08,high,62.56
CUST001509,PTY001509,CN-0001509,affluent,active,2020-11-25,very_high,49.84
CUST001510,PTY001510,CN-0001510,affluent,active,2020-10-16,very_high,71.82
CUST001511,PTY001511,CN-0001511,affluent,lapsed,2020-02-08,low,39.97
CUST001512,PTY001512,CN-0001512,retail,lapsed,2020-09-19,low,14.15
CUST001513,PTY001513,CN-0001513,affluent,lapsed,2022-06-27,high,72.6
CUST001514,PTY001514,CN-0001514,affluent,lapsed,2023-11-07,high,40.76
CUST001515,PTY001515,CN-0001515,retail,active,2019-10-12,very_high,75.65
CUST001516,PTY001516,CN-0001516,small_business,lapsed,2019-06-19,very_high,21.39
CUST001517,PTY001517,CN-0001517,small_business,prospect,2021-06-22,very_high,87.34
CUST001518,PTY001518,CN-0001518,small_business,lapsed,2022-05-18,very_high,15.67
CUST001519,PTY001519,CN-0001519,small_business,former,2026-06-01,high,86.63
CUST001520,PTY001520,CN-0001520,retail,active,2018-06-23,medium,72.11
CUST001521,PTY001521,CN-0001521,small_business,inactive,2022-02-20,medium,29.38
CUST001522,PTY001522,CN-0001522,retail,lapsed,2026-03-06,low,46.98
CUST001523,PTY001523,CN-0001523,small_business,former,2021-06-14,high,86.31
CUST001524,PTY001524,CN-0001524,affluent,former,2023-10-03,low,77.2
CUST001525,PTY001525,CN-0001525,retail,active,2026-03-13,medium,55.61
CUST001526,PTY001526,CN-0001526,affluent,active,2023-08-14,high,33.16
CUST001527,PTY001527,CN-0001527,small_business,inactive,2019-07-04,low,67.37
CUST001528,PTY001528,CN-0001528,retail,active,2021-10-24,low,99.31
CUST001529,PTY001529,CN-0001529,retail,active,2021-04-08,medium,20.89
CUST001530,PTY001530,CN-0001530,small_business,active,2026-07-31,high,58.71
CUST001531,PTY001531,CN-0001531,retail,active,2025-12-13,medium,80.67
CUST001532,PTY001532,CN-0001532,retail,prospect,2019-02-23,very_high,52.62
CUST001533,PTY001533,CN-0001533,retail,inactive,2026-02-02,low,60.65
CUST001534,PTY001534,CN-0001534,retail,inactive,2020-03-24,low,63.09
CUST001535,PTY001535,CN-0001535,small_business,active,2020-03-21,medium,40.5
CUST001536,PTY001536,CN-0001536,retail,prospect,2021-08-16,very_high,85.48
CUST001537,PTY001537,CN-0001537,retail,prospect,2026-02-10,very_high,75.84
CUST001538,PTY001538,CN-0001538,small_business,prospect,2021-09-03,very_high,96.07
CUST001539,PTY001539,CN-0001539,affluent,lapsed,2022-07-26,low,1.07
CUST001540,PTY001540,CN-0001540,retail,former,2020-01-28,low,99.73
CUST001541,PTY001541,CN-0001541,affluent,prospect,2018-05-01,high,77.86
CUST001542,PTY001542,CN-0001542,affluent,active,2019-04-04,low,24.44
CUST001543,PTY001543,CN-0001543,small_business,active,2022-03-26,very_high,26.39
CUST001544,PTY001544,CN-0001544,affluent,prospect,2021-03-07,very_high,91.67
CUST001545,PTY001545,CN-0001545,affluent,active,2024-12-18,very_high,36.79
CUST001546,PTY001546,CN-0001546,retail,prospect,2021-11-17,low,31.12
CUST001547,PTY001547,CN-0001547,retail,former,2018-10-18,high,10.89
CUST001548,PTY001548,CN-0001548,retail,active,2021-04-12,very_high,52.99
CUST001549,PTY001549,CN-0001549,retail,inactive,2021-11-05,medium,75.65
CUST001550,PTY001550,CN-0001550,retail,active,2022-07-27,medium,94.16
CUST001551,PTY001551,CN-0001551,affluent,inactive,2024-10-20,medium,7.35
CUST001552,PTY001552,CN-0001552,small_business,active,2023-01-23,high,41.83
CUST001553,PTY001553,CN-0001553,small_business,prospect,2019-01-13,high,13.01
CUST001554,PTY001554,CN-0001554,small_business,lapsed,2024-01-05,low,82.96
CUST001555,PTY001555,CN-0001555,retail,former,2025-01-26,high,23.76
CUST001556,PTY001556,CN-0001556,small_business,active,2022-06-08,low,51.93
CUST001557,PTY001557,CN-0001557,retail,lapsed,2019-01-29,medium,42.65
CUST001558,PTY001558,CN-0001558,retail,active,2018-03-15,low,52.03
CUST001559,PTY001559,CN-0001559,small_business,active,2020-04-12,very_high,88.45
CUST001560,PTY001560,CN-0001560,retail,active,2018-12-29,medium,68.49
CUST001561,PTY001561,CN-0001561,small_business,lapsed,2018-10-25,medium,9.99
CUST001562,PTY001562,CN-0001562,retail,active,2019-12-20,high,35.58
CUST001563,PTY001563,CN-0001563,affluent,inactive,2022-10-27,medium,43.62
CUST001564,PTY001564,CN-0001564,small_business,lapsed,2019-03-22,very_high,42.45
CUST001565,PTY001565,CN-0001565,affluent,active,2024-04-18,medium,98.39
CUST001566,PTY001566,CN-0001566,small_business,lapsed,2020-12-16,low,11.58
CUST001567,PTY001567,CN-0001567,affluent,prospect,2021-05-30,very_high,78.02
CUST001568,PTY001568,CN-0001568,small_business,active,2021-11-04,very_high,86.28
CUST001569,PTY001569,CN-0001569,affluent,inactive,2024-03-03,medium,40.75
CUST001570,PTY001570,CN-0001570,retail,lapsed,2020-05-18,high,61.45
CUST001571,PTY001571,CN-0001571,retail,prospect,2019-05-24,high,45.15
CUST001572,PTY001572,CN-0001572,retail,inactive,2025-10-13,low,50.74
CUST001573,PTY001573,CN-0001573,affluent,lapsed,2024-05-01,low,80.33
CUST001574,PTY001574,CN-0001574,affluent,active,2021-03-16,low,71.47
CUST001575,PTY001575,CN-0001575,small_business,inactive,2023-01-30,medium,40.29
CUST001576,PTY001576,CN-0001576,affluent,inactive,2024-09-14,very_high,76.66
CUST001577,PTY001577,CN-0001577,small_business,former,2024-06-03,high,83.03
CUST001578,PTY001578,CN-0001578,affluent,former,2025-03-13,very_high,8.97
CUST001579,PTY001579,CN-0001579,small_business,active,2023-11-09,high,57.93
CUST001580,PTY001580,CN-0001580,affluent,active,2025-02-21,medium,33.04
CUST001581,PTY001581,CN-0001581,small_business,prospect,2019-02-26,high,56.95
CUST001582,PTY001582,CN-0001582,retail,active,2020-03-07,low,18.5
CUST001583,PTY001583,CN-0001583,small_business,former,2020-07-02,medium,77.63
CUST001584,PTY001584,CN-0001584,small_business,inactive,2022-10-27,low,40.78
CUST001585,PTY001585,CN-0001585,retail,inactive,2025-11-05,very_high,15.5
CUST001586,PTY001586,CN-0001586,retail,active,2025-03-07,very_high,97.23
CUST001587,PTY001587,CN-0001587,affluent,active,2018-05-06,medium,74.93
CUST001588,PTY001588,CN-0001588,affluent,lapsed,2021-06-21,medium,52.0
CUST001589,PTY001589,CN-0001589,small_business,lapsed,2020-06-21,high,65.02
CUST001590,PTY001590,CN-0001590,retail,lapsed,2023-11-01,low,83.6
CUST001591,PTY001591,CN-0001591,retail,active,2021-03-12,very_high,88.73
CUST001592,PTY001592,CN-0001592,retail,lapsed,2019-04-28,very_high,34.13
CUST001593,PTY001593,CN-0001593,retail,active,2024-02-28,high,54.45
CUST001594,PTY001594,CN-0001594,small_business,lapsed,2019-08-24,high,9.35
CUST001595,PTY001595,CN-0001595,small_business,inactive,2024-03-05,very_high,34.47
CUST001596,PTY001596,CN-0001596,retail,former,2025-01-25,medium,1.49
CUST001597,PTY001597,CN-0001597,small_business,prospect,2023-05-28,medium,76.65
CUST001598,PTY001598,CN-0001598,small_business,inactive,2023-12-05,high,98.05
CUST001599,PTY001599,CN-0001599,retail,active,2026-06-01,medium,77.72
CUST001600,PTY001600,CN-0001600,affluent,active,2022-06-21,medium,58.76
CUST001601,PTY001601,CN-0001601,small_business,former,2026-09-02,high,62.6
CUST001602,PTY001602,CN-0001602,retail,former,2018-06-16,medium,47.84
CUST001603,PTY001603,CN-0001603,retail,prospect,2020-07-05,very_high,60.04
CUST001604,PTY001604,CN-0001604,retail,prospect,2022-05-14,low,83.37
CUST001605,PTY001605,CN-0001605,small_business,inactive,2026-07-24,medium,7.51
CUST001606,PTY001606,CN-0001606,retail,former,2025-06-30,high,82.36
CUST001607,PTY001607,CN-0001607,retail,prospect,2018-04-15,very_high,52.78
CUST001608,PTY001608,CN-0001608,affluent,active,2024-11-12,low,29.3
CUST001609,PTY001609,CN-0001609,retail,former,2024-10-20,high,5.43
CUST001610,PTY001610,CN-0001610,retail,former,2022-07-29,medium,87.18
CUST001611,PTY001611,CN-0001611,affluent,active,2022-12-21,medium,5.03
CUST001612,PTY001612,CN-0001612,retail,lapsed,2022-02-17,high,27.01
CUST001613,PTY001613,CN-0001613,small_business,active,2023-07-22,high,39.07
CUST001614,PTY001614,CN-0001614,affluent,active,2018-08-27,medium,72.6
CUST001615,PTY001615,CN-0001615,small_business,lapsed,2026-07-23,medium,59.63
CUST001616,PTY001616,CN-0001616,retail,inactive,2021-11-12,low,74.59
CUST001617,PTY001617,CN-0001617,affluent,lapsed,2023-07-09,very_high,92.28
CUST001618,PTY001618,CN-0001618,retail,inactive,2018-07-15,low,76.91
CUST001619,PTY001619,CN-0001619,retail,active,2020-12-15,high,6.72
CUST001620,PTY001620,CN-0001620,retail,active,2020-03-10,very_high,23.21
CUST001621,PTY001621,CN-0001621,small_business,active,2019-06-28,medium,20.26
CUST001622,PTY001622,CN-0001622,retail,active,2022-07-02,low,46.43
CUST001623,PTY001623,CN-0001623,retail,lapsed,2020-04-19,low,7.86
CUST001624,PTY001624,CN-0001624,retail,active,2019-11-01,low,21.89
CUST001625,PTY001625,CN-0001625,retail,former,2022-09-25,high,13.24
CUST001626,PTY001626,CN-0001626,affluent,inactive,2023-07-24,high,37.6
CUST001627,PTY001627,CN-0001627,retail,active,2020-02-19,low,89.14
CUST001628,PTY001628,CN-0001628,small_business,active,2024-02-12,high,59.26
CUST001629,PTY001629,CN-0001629,retail,former,2026-02-21,high,4.78
CUST001630,PTY001630,CN-0001630,small_business,inactive,2022-06-09,low,97.31
CUST001631,PTY001631,CN-0001631,small_business,active,2019-01-23,high,99.49
CUST001632,PTY001632,CN-0001632,small_business,active,2020-08-26,high,83.2
CUST001633,PTY001633,CN-0001633,small_business,inactive,2022-06-20,low,92.77
CUST001634,PTY001634,CN-0001634,affluent,former,2023-03-13,very_high,66.73
CUST001635,PTY001635,CN-0001635,retail,prospect,2019-11-29,low,83.4
CUST001636,PTY001636,CN-0001636,retail,active,2025-03-02,medium,10.23
CUST001637,PTY001637,CN-0001637,small_business,inactive,2020-03-03,very_high,17.16
CUST001638,PTY001638,CN-0001638,small_business,lapsed,2024-02-15,very_high,78.44
CUST001639,PTY001639,CN-0001639,affluent,active,2025-09-14,medium,75.79
CUST001640,PTY001640,CN-0001640,affluent,active,2020-08-06,low,84.81
CUST001641,PTY001641,CN-0001641,affluent,lapsed,2019-12-27,high,40.84
CUST001642,PTY001642,CN-0001642,retail,inactive,2021-10-18,very_high,95.98
CUST001643,PTY001643,CN-0001643,small_business,former,2018-04-04,very_high,40.28
CUST001644,PTY001644,CN-0001644,small_business,active,2019-05-03,low,40.27
CUST001645,PTY001645,CN-0001645,retail,active,2023-07-27,medium,86.01
CUST001646,PTY001646,CN-0001646,small_business,former,2018-03-05,low,37.61
CUST001647,PTY001647,CN-0001647,retail,lapsed,2019-08-12,medium,18.04
CUST001648,PTY001648,CN-0001648,small_business,active,2025-01-21,medium,8.62
CUST001649,PTY001649,CN-0001649,affluent,former,2022-05-31,high,1.48
CUST001650,PTY001650,CN-0001650,affluent,active,2021-10-04,low,68.67
CUST001651,PTY001651,CN-0001651,affluent,active,2022-07-17,low,52.28
CUST001652,PTY001652,CN-0001652,retail,prospect,2026-08-21,medium,32.74
CUST001653,PTY001653,CN-0001653,small_business,former,2022-06-18,low,55.75
CUST001654,PTY001654,CN-0001654,affluent,active,2023-12-29,medium,43.0
CUST001655,PTY001655,CN-0001655,affluent,active,2024-10-30,low,95.31
CUST001656,PTY001656,CN-0001656,retail,former,2019-06-04,high,79.84
CUST001657,PTY001657,CN-0001657,affluent,lapsed,2024-10-14,medium,66.23
CUST001658,PTY001658,CN-0001658,small_business,lapsed,2024-01-31,high,50.74
CUST001659,PTY001659,CN-0001659,affluent,active,2021-04-10,high,88.25
CUST001660,PTY001660,CN-0001660,affluent,inactive,2021-10-15,low,64.73
CUST001661,PTY001661,CN-0001661,small_business,active,2021-03-07,very_high,96.24
CUST001662,PTY001662,CN-0001662,retail,lapsed,2026-06-04,very_high,9.17
CUST001663,PTY001663,CN-0001663,retail,inactive,2020-01-04,very_high,44.76
CUST001664,PTY001664,CN-0001664,retail,inactive,2023-05-11,medium,2.62
CUST001665,PTY001665,CN-0001665,small_business,active,2024-11-26,very_high,78.02
CUST001666,PTY001666,CN-0001666,retail,lapsed,2024-11-20,very_high,49.49
CUST001667,PTY001667,CN-0001667,small_business,active,2023-12-20,medium,85.7
CUST001668,PTY001668,CN-0001668,small_business,inactive,2024-06-11,very_high,71.85
CUST001669,PTY001669,CN-0001669,retail,active,2019-09-23,medium,49.39
CUST001670,PTY001670,CN-0001670,retail,former,2026-05-30,high,68.16
CUST001671,PTY001671,CN-0001671,small_business,lapsed,2018-01-03,medium,68.23
CUST001672,PTY001672,CN-0001672,small_business,prospect,2020-08-30,high,88.3
CUST001673,PTY001673,CN-0001673,small_business,former,2025-06-10,very_high,38.09
CUST001674,PTY001674,CN-0001674,small_business,lapsed,2024-12-12,very_high,56.92
CUST001675,PTY001675,CN-0001675,affluent,prospect,2018-05-06,medium,27.96
CUST001676,PTY001676,CN-0001676,retail,former,2024-01-29,high,85.25
CUST001677,PTY001677,CN-0001677,small_business,active,2021-01-04,very_high,46.07
CUST001678,PTY001678,CN-0001678,retail,active,2022-06-03,high,82.65
CUST001679,PTY001679,CN-0001679,small_business,active,2024-11-09,medium,63.39
CUST001680,PTY001680,CN-0001680,affluent,inactive,2019-06-30,high,78.95
CUST001681,PTY001681,CN-0001681,retail,inactive,2020-06-29,low,34.02
CUST001682,PTY001682,CN-0001682,small_business,prospect,2019-11-05,high,18.66
CUST001683,PTY001683,CN-0001683,small_business,lapsed,2026-07-17,very_high,17.79
CUST001684,PTY001684,CN-0001684,small_business,active,2021-11-07,medium,40.37
CUST001685,PTY001685,CN-0001685,retail,former,2024-08-10,medium,34.33
CUST001686,PTY001686,CN-0001686,affluent,active,2024-10-26,low,22.36
CUST001687,PTY001687,CN-0001687,retail,inactive,2023-08-29,very_high,36.92
CUST001688,PTY001688,CN-0001688,affluent,active,2018-04-16,high,95.63
CUST001689,PTY001689,CN-0001689,small_business,prospect,2024-04-07,high,75.6
CUST001690,PTY001690,CN-0001690,affluent,active,2026-09-02,high,22.42
CUST001691,PTY001691,CN-0001691,small_business,lapsed,2020-03-06,low,87.78
CUST001692,PTY001692,CN-0001692,affluent,prospect,2023-09-30,low,91.39
CUST001693,PTY001693,CN-0001693,small_business,active,2024-09-19,low,19.91
CUST001694,PTY001694,CN-0001694,small_business,inactive,2025-11-26,medium,26.91
CUST001695,PTY001695,CN-0001695,retail,former,2018-06-04,high,21.02
CUST001696,PTY001696,CN-0001696,retail,active,2021-06-13,high,45.37
CUST001697,PTY001697,CN-0001697,small_business,active,2021-08-31,low,21.66
CUST001698,PTY001698,CN-0001698,small_business,inactive,2019-12-12,medium,81.75
CUST001699,PTY001699,CN-0001699,affluent,former,2023-05-04,low,23.81
CUST001700,PTY001700,CN-0001700,small_business,former,2022-10-12,high,4.58
CUST001701,PTY001701,CN-0001701,small_business,former,2024-12-17,medium,69.71
CUST001702,PTY001702,CN-0001702,retail,active,2025-03-20,low,3.52
CUST001703,PTY001703,CN-0001703,retail,active,2021-12-20,very_high,61.57
CUST001704,PTY001704,CN-0001704,affluent,inactive,2019-05-15,very_high,56.15
CUST001705,PTY001705,CN-0001705,affluent,former,2024-10-14,medium,75.78
CUST001706,PTY001706,CN-0001706,small_business,active,2018-01-28,medium,23.5
CUST001707,PTY001707,CN-0001707,affluent,inactive,2023-10-08,high,40.22
CUST001708,PTY001708,CN-0001708,small_business,inactive,2019-07-15,very_high,41.61
CUST001709,PTY001709,CN-0001709,affluent,inactive,2021-08-21,very_high,79.23
CUST001710,PTY001710,CN-0001710,affluent,active,2023-01-17,high,29.87
CUST001711,PTY001711,CN-0001711,retail,active,2019-11-18,high,51.02
CUST001712,PTY001712,CN-0001712,affluent,active,2026-04-23,high,73.29
CUST001713,PTY001713,CN-0001713,small_business,former,2022-09-25,high,78.76
CUST001714,PTY001714,CN-0001714,small_business,active,2024-11-18,medium,30.45
