claim_id,claim_number,policy_id,customer_id,policy_coverage_id,loss_date,report_date,claim_status,loss_cause,paid_amount,reserve_amount
CLM001395,CN-00001395,POL001495,CUST000022,COV001395,2024-02-25,2024-02-25,reopened,fire,94.51,9.34
CLM001396,CN-00001396,POL001496,CUST001366,COV001396,2025-08-13,2025-08-22,closed,collision,96.07,0.87
CLM001397,CN-00001397,POL001497,CUST003350,COV001397,2025-04-17,2025-04-29,closed,other,644.35,56.97
CLM001398,CN-00001398,POL001498,CUST001373,COV001398,2025-05-23,2025-05-30,closed,water_damage,771.8,58.45
CLM001399,CN-00001399,POL001499,CUST002207,COV001399,2025-06-10,2025-06-11,closed,liability,906.84,54.29
CLM001400,CN-00001400,POL001500,CUST001882,COV001400,2025-07-20,2025-08-03,reopened,collision,236.34,69.69
CLM001401,CN-00001401,POL001501,CUST003732,COV001401,2025-06-09,2025-06-18,subrogation,fire,475.45,125.77
CLM001402,CN-00001402,POL001502,CUST001766,COV001402,2024-08-30,2024-09-05,closed,fire,206.01,35.65
CLM001403,CN-00001403,POL001503,CUST004915,COV001403,2026-02-02,2026-02-12,open,collision,98.65,20.78
CLM001404,CN-00001404,POL001504,CUST001704,COV001404,2024-09-08,2024-09-17,reopened,theft,857.57,72.41
CLM001405,CN-00001405,POL001505,CUST004794,COV001405,2024-07-01,2024-07-01,reopened,water_damage,897.37,41.83
CLM001406,CN-00001406,POL001506,CUST003834,COV001406,2025-01-02,2025-01-13,open,water_damage,237.45,6.04
CLM001407,CN-00001407,POL001507,CUST004881,COV001407,2025-05-16,2025-05-21,closed,liability,334.62,34.41
CLM001408,CN-00001408,POL001508,CUST002157,COV001408,2026-08-14,2026-08-18,reopened,weather,379.64,34.84
CLM001409,CN-00001409,POL001509,CUST000992,COV001409,2025-01-05,2025-01-14,open,collision,933.57,39.98
CLM001410,CN-00001410,POL001510,CUST002465,COV001410,2025-02-16,2025-02-25,closed,water_damage,568.67,6.58
CLM001411,CN-00001411,POL001511,CUST000362,COV001411,2025-11-12,2025-11-12,open,water_damage,965.92,60.04
CLM001412,CN-00001412,POL001512,CUST002840,COV001412,2024-01-15,2024-01-16,closed,collision,450.62,62.39
CLM001413,CN-00001413,POL001513,CUST000176,COV001413,2025-09-26,2025-10-07,open,weather,81.15,22.28
CLM001414,CN-00001414,POL001514,CUST000170,COV001414,2026-01-07,2026-01-08,denied,liability,170.71,20.76
CLM001415,CN-00001415,POL001515,CUST002637,COV001415,2025-06-15,2025-06-29,closed,fire,415.3,98.48
CLM001416,CN-00001416,POL001516,CUST003061,COV001416,2024-04-12,2024-04-20,open,fire,814.67,240.7
CLM001417,CN-00001417,POL001517,CUST004914,COV001417,2025-10-31,2025-11-09,closed,fire,494.87,116.92
CLM001418,CN-00001418,POL001518,CUST001730,COV001418,2025-01-17,2025-01-30,closed,other,937.31,152.39
CLM001419,CN-00001419,POL001519,CUST002339,COV001419,2026-04-16,2026-04-22,closed,other,851.28,245.78
CLM001420,CN-00001420,POL001520,CUST000326,COV001420,2024-03-27,2024-04-10,denied,weather,348.8,12.81
CLM001421,CN-00001421,POL001521,CUST003482,COV001421,2025-06-09,2025-06-23,closed,water_damage,796.61,188.6
CLM001422,CN-00001422,POL001522,CUST001306,COV001422,2024-09-19,2024-09-28,closed,theft,382.16,35.86
CLM001423,CN-00001423,POL001523,CUST001990,COV001423,2025-09-04,2025-09-16,subrogation,other,975.39,74.62
CLM001424,CN-00001424,POL001524,CUST004396,COV001424,2025-05-17,2025-05-29,closed,water_damage,9702.76,1455.91
CLM001425,CN-00001425,POL001525,CUST003421,COV001425,2026-07-01,2026-07-12,closed,fire,369.41,108.44
CLM001426,CN-00001426,POL001526,CUST002164,COV001426,2025-07-15,2025-07-25,reopened,weather,91.84,21.77
CLM001427,CN-00001427,POL001527,CUST000127,COV001427,2025-04-26,2025-05-09,denied,collision,273.4,60.89
CLM001428,CN-00001428,POL001528,CUST001760,COV001428,2026-01-21,2026-01-22,closed,liability,832.55,71.45
CLM001429,CN-00001429,POL001529,CUST003934,COV001429,2024-09-14,2024-09-17,reopened,liability,52.54,6.01
CLM001430,CN-00001430,POL001530,CUST002719,COV001430,2025-09-28,2025-10-10,reopened,liability,339.28,60.68
CLM001431,CN-00001431,POL001531,CUST002950,COV001431,2025-07-28,2025-08-09,open,weather,280.9,24.99
CLM001432,CN-00001432,POL001532,CUST004104,COV001432,2024-07-11,2024-07-17,denied,weather,279.46,7.87
CLM001433,CN-00001433,POL001533,CUST004180,COV001433,2026-02-05,2026-02-09,open,collision,490.33,101.52
CLM001434,CN-00001434,POL001534,CUST002887,COV001434,2024-08-12,2024-08-14,closed,water_damage,218.17,2.23
CLM001435,CN-00001435,POL001535,CUST003644,COV001435,2025-07-19,2025-07-22,closed,liability,467.07,78.54
CLM001436,CN-00001436,POL001536,CUST004168,COV001436,2024-02-25,2024-03-04,reopened,theft,170.27,16.08
CLM001437,CN-00001437,POL001537,CUST002551,COV001437,2026-08-06,2026-08-09,closed,theft,206.79,18.57
CLM001438,CN-00001438,POL001538,CUST001605,COV001438,2025-04-27,2025-05-03,closed,theft,734.14,26.25
CLM001439,CN-00001439,POL001539,CUST000538,COV001439,2026-04-13,2026-04-18,denied,fire,183.0,29.55
CLM001440,CN-00001440,POL001540,CUST003612,COV001440,2024-10-26,2024-10-31,closed,weather,354.92,5.1
CLM001441,CN-00001441,POL001541,CUST001340,COV001441,2026-03-25,2026-03-28,reopened,theft,574.83,72.96
CLM001442,CN-00001442,POL001542,CUST001244,COV001442,2026-01-19,2026-02-01,closed,water_damage,197.94,29.28
CLM001443,CN-00001443,POL001543,CUST003785,COV001443,2026-07-05,2026-07-17,closed,water_damage,264.36,37.71
CLM001444,CN-00001444,POL001544,CUST003092,COV001444,2026-05-13,2026-05-13,closed,weather,124.87,9.62
CLM001445,CN-00001445,POL001545,CUST002163,COV001445,2024-12-27,2024-12-27,reopened,collision,342.49,42.55
CLM001446,CN-00001446,POL001546,CUST001272,COV001446,2026-05-30,2026-06-01,open,other,872.93,162.91
CLM001447,CN-00001447,POL001547,CUST002223,COV001447,2024-04-07,2024-04-19,closed,weather,3782.3,79.49
CLM001448,CN-00001448,POL001548,CUST003199,COV001448,2024-12-05,2024-12-05,subrogation,collision,673.01,55.11
CLM001449,CN-00001449,POL001549,CUST003203,COV001449,2024-09-05,2024-09-19,closed,collision,561.7,89.67
CLM001450,CN-00001450,POL001550,CUST003764,COV001450,2025-04-29,2025-05-07,open,theft,522.72,7.15
CLM001451,CN-00001451,POL001551,CUST001549,COV001451,2025-11-03,2025-11-04,closed,fire,77.32,9.66
CLM001452,CN-00001452,POL001552,CUST003663,COV001452,2025-12-10,2025-12-20,closed,other,51.43,3.95
CLM001453,CN-00001453,POL001553,CUST001587,COV001453,2024-04-03,2024-04-10,reopened,fire,911.24,249.78
CLM001454,CN-00001454,POL001554,CUST004015,COV001454,2025-12-01,2025-12-09,closed,other,821.95,204.28
CLM001455,CN-00001455,POL001555,CUST002474,COV001455,2024-03-12,2024-03-16,closed,water_damage,516.91,118.05
CLM001456,CN-00001456,POL001556,CUST002630,COV001456,2024-04-30,2024-05-14,subrogation,collision,884.92,63.39
CLM001457,CN-00001457,POL001557,CUST001861,COV001457,2025-01-13,2025-01-27,reopened,water_damage,781.73,173.02
CLM001458,CN-00001458,POL001558,CUST004262,COV001458,2024-09-03,2024-09-15,closed,fire,488.98,54.79
CLM001459,CN-00001459,POL001559,CUST001933,COV001459,2025-01-27,2025-02-04,open,other,801.67,23.84
CLM001460,CN-00001460,POL001560,CUST003030,COV001460,2025-02-21,2025-03-07,closed,weather,652.92,42.93
CLM001461,CN-00001461,POL001561,CUST002616,COV001461,2025-02-19,2025-03-03,subrogation,collision,853.91,239.39
CLM001462,CN-00001462,POL001562,CUST003812,COV001462,2025-01-03,2025-01-17,subrogation,theft,143.09,11.95
CLM001463,CN-00001463,POL001563,CUST004214,COV001463,2026-06-01,2026-06-05,closed,weather,440.32,5.97
CLM001464,CN-00001464,POL001564,CUST000817,COV001464,2025-03-04,2025-03-04,closed,water_damage,835.57,33.93
CLM001465,CN-00001465,POL001565,CUST000609,COV001465,2024-05-07,2024-05-15,subrogation,other,283.23,81.28
CLM001466,CN-00001466,POL001566,CUST002431,COV001466,2025-02-19,2025-03-02,subrogation,weather,128.16,15.23
CLM001467,CN-00001467,POL001567,CUST003075,COV001467,2024-01-27,2024-02-04,reopened,water_damage,262.01,32.99
CLM001468,CN-00001468,POL001568,CUST003306,COV001468,2024-06-12,2024-06-13,subrogation,collision,484.62,137.13
CLM001469,CN-00001469,POL001569,CUST001402,COV001469,2025-04-01,2025-04-03,closed,water_damage,662.39,21.53
CLM001470,CN-00001470,POL001570,CUST001866,COV001470,2024-09-27,2024-10-02,open,liability,241.84,69.05
CLM001471,CN-00001471,POL001571,CUST004157,COV001471,2026-07-23,2026-08-02,closed,theft,597.6,32.14
CLM001472,CN-00001472,POL001572,CUST001389,COV001472,2025-05-28,2025-05-29,closed,theft,8640.14,1490.59
CLM001473,CN-00001473,POL001573,CUST002014,COV001473,2026-02-24,2026-03-09,reopened,fire,934.3,213.06
CLM001474,CN-00001474,POL001574,CUST002618,COV001474,2024-01-29,2024-02-03,reopened,collision,341.29,0.45
CLM001475,CN-00001475,POL001575,CUST003323,COV001475,2024-08-26,2024-09-01,closed,theft,361.21,76.5
CLM001476,CN-00001476,POL001576,CUST002995,COV001476,2025-07-11,2025-07-21,closed,theft,366.91,46.6
CLM001477,CN-00001477,POL001577,CUST001353,COV001477,2026-02-07,2026-02-16,closed,weather,336.76,54.4
CLM001478,CN-00001478,POL001578,CUST003432,COV001478,2024-10-01,2024-10-04,subrogation,water_damage,455.01,30.71
CLM001479,CN-00001479,POL001579,CUST003292,COV001479,2026-03-16,2026-03-18,reopened,theft,247.63,12.71
CLM001480,CN-00001480,POL001580,CUST001261,COV001480,2025-01-02,2025-01-12,closed,liability,434.3,22.64
CLM001481,CN-00001481,POL001581,CUST003192,COV001481,2026-04-15,2026-04-29,closed,theft,68.21,9.85
CLM001482,CN-00001482,POL001582,CUST004001,COV001482,2025-08-18,2025-08-19,closed,theft,225.58,2.94
CLM001483,CN-00001483,POL001583,CUST001031,COV001483,2026-07-22,2026-08-05,reopened,fire,714.86,154.54
CLM001484,CN-00001484,POL001584,CUST002064,COV001484,2024-05-13,2024-05-18,denied,weather,238.92,54.28
CLM001485,CN-00001485,POL001585,CUST003379,COV001485,2026-09-06,2026-09-11,reopened,weather,254.65,55.23
CLM001486,CN-00001486,POL001586,CUST000319,COV001486,2026-04-13,2026-04-26,closed,water_damage,51.17,12.34
CLM001487,CN-00001487,POL001587,CUST004071,COV001487,2026-02-06,2026-02-11,closed,other,854.91,6.48
CLM001488,CN-00001488,POL001588,CUST000346,COV001488,2026-04-20,2026-04-28,open,liability,256.69,5.24
CLM001489,CN-00001489,POL001589,CUST004704,COV001489,2025-09-01,2025-09-11,denied,fire,270.08,78.94
CLM001490,CN-00001490,POL001590,CUST000826,COV001490,2025-11-25,2025-11-27,denied,weather,840.98,65.14
CLM001491,CN-00001491,POL001591,CUST000745,COV001491,2026-03-14,2026-03-28,open,weather,197.86,37.33
CLM001492,CN-00001492,POL001592,CUST000892,COV001492,2025-03-25,2025-03-26,closed,water_damage,396.06,52.82
CLM001493,CN-00001493,POL001593,CUST000989,COV001493,2026-08-15,2026-08-15,reopened,collision,181.67,0.37
CLM001494,CN-00001494,POL001594,CUST001194,COV001494,2025-09-21,2025-09-26,subrogation,weather,863.98,72.01
CLM001495,CN-00001495,POL001595,CUST001218,COV001495,2026-08-10,2026-08-13,closed,other,942.37,138.48
CLM001496,CN-00001496,POL001596,CUST000791,COV001496,2026-05-05,2026-05-11,denied,weather,898.54,195.71
CLM001497,CN-00001497,POL001597,CUST001320,COV001497,2024-04-28,2024-05-07,subrogation,other,6962.74,1597.44
CLM001498,CN-00001498,POL001598,CUST001912,COV001498,2024-11-06,2024-11-19,denied,weather,545.24,133.22
CLM001499,CN-00001499,POL001599,CUST003971,COV001499,2024-05-14,2024-05-14,denied,collision,286.28,41.53
CLM001500,CN-00001500,POL001600,CUST004000,COV001500,2024-06-30,2024-07-06,subrogation,liability,707.19,173.79
CLM001501,CN-00001501,POL001601,CUST004884,COV001501,2024-12-06,2024-12-19,reopened,other,4750.35,141.47
CLM001502,CN-00001502,POL001602,CUST000567,COV001502,2026-02-19,2026-02-25,open,theft,579.35,127.95
CLM001503,CN-00001503,POL001603,CUST000326,COV001503,2026-01-30,2026-01-30,closed,liability,376.66,12.83
CLM001504,CN-00001504,POL001604,CUST001056,COV001504,2025-09-25,2025-09-30,subrogation,fire,441.45,16.91
CLM001505,CN-00001505,POL001605,CUST001343,COV001505,2025-11-14,2025-11-21,reopened,other,821.91,43.45
CLM001506,CN-00001506,POL001606,CUST004815,COV001506,2025-04-14,2025-04-17,open,other,9249.43,1712.63
CLM001507,CN-00001507,POL001607,CUST003691,COV001507,2024-03-08,2024-03-20,denied,collision,686.11,82.77
CLM001508,CN-00001508,POL001608,CUST001592,COV001508,2025-06-29,2025-07-13,denied,water_damage,610.47,123.64
CLM001509,CN-00001509,POL001609,CUST001311,COV001509,2026-03-03,2026-03-06,subrogation,weather,473.79,35.46
CLM001510,CN-00001510,POL001610,CUST000678,COV001510,2025-08-12,2025-08-12,subrogation,liability,392.34,46.87
CLM001511,CN-00001511,POL001611,CUST004927,COV001511,2025-07-27,2025-07-27,subrogation,collision,3839.69,971.27
CLM001512,CN-00001512,POL001612,CUST002387,COV001512,2026-07-27,2026-08-03,reopened,collision,941.29,49.68
CLM001513,CN-00001513,POL001613,CUST002552,COV001513,2024-02-05,2024-02-08,open,water_damage,7821.84,2106.12
CLM001514,CN-00001514,POL001614,CUST003029,COV001514,2025-12-10,2025-12-14,subrogation,fire,762.31,4.2
CLM001515,CN-00001515,POL001615,CUST001858,COV001515,2025-12-28,2026-01-02,open,liability,5239.12,600.55
CLM001516,CN-00001516,POL001616,CUST001281,COV001516,2024-07-20,2024-07-20,subrogation,water_damage,853.65,173.22
CLM001517,CN-00001517,POL001617,CUST002887,COV001517,2025-03-09,2025-03-23,open,fire,369.55,6.74
CLM001518,CN-00001518,POL001618,CUST004279,COV001518,2025-08-07,2025-08-15,denied,other,512.4,152.31
CLM001519,CN-00001519,POL001619,CUST000653,COV001519,2024-04-22,2024-04-30,denied,other,836.26,214.46
CLM001520,CN-00001520,POL001620,CUST002196,COV001520,2025-07-12,2025-07-15,denied,water_damage,973.05,258.48
CLM001521,CN-00001521,POL001621,CUST001517,COV001521,2026-07-02,2026-07-05,reopened,fire,877.81,179.55
CLM001522,CN-00001522,POL001622,CUST003949,COV001522,2025-08-03,2025-08-16,reopened,fire,317.4,65.45
CLM001523,CN-00001523,POL001623,CUST004940,COV001523,2024-11-18,2024-11-21,closed,other,520.11,118.25
CLM001524,CN-00001524,POL001624,CUST002336,COV001524,2026-08-17,2026-08-17,reopened,fire,929.66,172.02
CLM001525,CN-00001525,POL001625,CUST000803,COV001525,2026-01-31,2026-02-06,open,liability,141.98,29.17
CLM001526,CN-00001526,POL001626,CUST000339,COV001526,2025-12-11,2025-12-18,closed,water_damage,554.39,148.26
CLM001527,CN-00001527,POL001627,CUST000006,COV001527,2024-04-23,2024-04-30,closed,collision,651.88,87.76
CLM001528,CN-00001528,POL001628,CUST002165,COV001528,2026-06-15,2026-06-28,open,theft,896.82,219.54
CLM001529,CN-00001529,POL001629,CUST003015,COV001529,2026-07-16,2026-07-16,closed,water_damage,223.73,36.86
CLM001530,CN-00001530,POL001630,CUST001171,COV001530,2025-08-15,2025-08-26,closed,water_damage,754.48,11.45
CLM001531,CN-00001531,POL001631,CUST004667,COV001531,2025-06-23,2025-07-05,closed,theft,104.27,4.94
CLM001532,CN-00001532,POL001632,CUST000291,COV001532,2025-09-19,2025-10-03,reopened,theft,981.8,61.04
CLM001533,CN-00001533,POL001633,CUST002662,COV001533,2025-12-18,2025-12-26,closed,other,660.58,86.74
CLM001534,CN-00001534,POL001634,CUST001843,COV001534,2024-12-08,2024-12-15,denied,collision,790.9,94.32
CLM001535,CN-00001535,POL001635,CUST000481,COV001535,2025-06-26,2025-07-01,subrogation,weather,179.27,0.37
CLM001536,CN-00001536,POL001636,CUST002184,COV001536,2026-03-25,2026-04-05,open,theft,930.38,48.31
CLM001537,CN-00001537,POL001637,CUST003370,COV001537,2025-05-14,2025-05-20,closed,water_damage,274.74,61.24
CLM001538,CN-00001538,POL001638,CUST000640,COV001538,2026-07-11,2026-07-18,reopened,water_damage,326.18,3.95
CLM001539,CN-00001539,POL001639,CUST003292,COV001539,2024-09-18,2024-09-29,denied,fire,854.92,75.19
CLM001540,CN-00001540,POL001640,CUST003563,COV001540,2025-05-22,2025-05-26,reopened,weather,273.71,56.49
CLM001541,CN-00001541,POL001641,CUST004148,COV001541,2024-03-11,2024-03-16,subrogation,liability,547.51,16.13
CLM001542,CN-00001542,POL001642,CUST000650,COV001542,2025-01-02,2025-01-07,closed,fire,261.46,47.14
CLM001543,CN-00001543,POL001643,CUST002376,COV001543,2024-10-29,2024-11-08,closed,other,610.93,98.68
CLM001544,CN-00001544,POL001644,CUST000859,COV001544,2024-03-27,2024-04-03,closed,fire,984.76,176.42
CLM001545,CN-00001545,POL001645,CUST002099,COV001545,2026-01-16,2026-01-30,closed,water_damage,939.52,48.74
CLM001546,CN-00001546,POL001646,CUST001576,COV001546,2026-01-24,2026-01-26,subrogation,water_damage,879.19,160.8
CLM001547,CN-00001547,POL001647,CUST002321,COV001547,2025-12-27,2026-01-07,subrogation,weather,336.09,69.44
CLM001548,CN-00001548,POL001648,CUST002171,COV001548,2026-02-06,2026-02-19,subrogation,other,259.26,53.12
CLM001549,CN-00001549,POL001649,CUST002249,COV001549,2026-05-31,2026-06-05,closed,water_damage,233.79,40.68
CLM001550,CN-00001550,POL001650,CUST000077,COV001550,2026-02-08,2026-02-20,open,liability,492.11,29.24
CLM001551,CN-00001551,POL001651,CUST002593,COV001551,2024-11-14,2024-11-22,closed,other,853.54,220.46
CLM001552,CN-00001552,POL001652,CUST002931,COV001552,2026-08-14,2026-08-22,closed,water_damage,710.16,96.61
CLM001553,CN-00001553,POL001653,CUST000590,COV001553,2024-02-08,2024-02-11,subrogation,weather,245.36,72.98
CLM001554,CN-00001554,POL001654,CUST001078,COV001554,2025-03-31,2025-04-12,closed,theft,109.93,19.59
CLM001555,CN-00001555,POL001655,CUST001887,COV001555,2024-03-06,2024-03-09,open,weather,944.37,278.7
CLM001556,CN-00001556,POL001656,CUST000650,COV001556,2025-02-08,2025-02-09,denied,fire,529.56,69.35
CLM001557,CN-00001557,POL001657,CUST002098,COV001557,2025-05-29,2025-06-07,subrogation,water_damage,96.12,3.28
CLM001558,CN-00001558,POL001658,CUST003219,COV001558,2025-05-25,2025-05-25,closed,theft,266.39,20.72
CLM001559,CN-00001559,POL001659,CUST004088,COV001559,2026-04-16,2026-04-19,reopened,theft,791.4,151.75
CLM001560,CN-00001560,POL001660,CUST004090,COV001560,2025-04-08,2025-04-10,closed,other,874.56,124.36
CLM001561,CN-00001561,POL001661,CUST000261,COV001561,2025-03-26,2025-04-06,subrogation,other,428.44,68.4
CLM001562,CN-00001562,POL001662,CUST000164,COV001562,2024-04-12,2024-04-24,closed,water_damage,581.68,159.14
CLM001563,CN-00001563,POL001663,CUST003511,COV001563,2025-01-23,2025-02-02,closed,weather,133.37,30.89
CLM001564,CN-00001564,POL001664,CUST003339,COV001564,2024-05-11,2024-05-21,closed,theft,241.76,11.15
CLM001565,CN-00001565,POL001665,CUST004840,COV001565,2026-04-09,2026-04-11,closed,theft,416.53,113.8
CLM001566,CN-00001566,POL001666,CUST004138,COV001566,2024-07-31,2024-08-09,reopened,water_damage,782.03,85.94
CLM001567,CN-00001567,POL001667,CUST004811,COV001567,2024-12-02,2024-12-03,closed,water_damage,115.89,19.23
CLM001568,CN-00001568,POL001668,CUST002506,COV001568,2026-04-06,2026-04-14,closed,collision,583.46,106.25
CLM001569,CN-00001569,POL001669,CUST002916,COV001569,2025-12-12,2025-12-15,closed,other,952.98,143.57
CLM001570,CN-00001570,POL001670,CUST001218,COV001570,2026-05-05,2026-05-16,open,other,572.68,79.55
CLM001571,CN-00001571,POL001671,CUST003552,COV001571,2024-10-07,2024-10-12,closed,collision,495.13,108.3
CLM001572,CN-00001572,POL001672,CUST000681,COV001572,2025-01-05,2025-01-11,closed,theft,594.63,67.63
CLM001573,CN-00001573,POL001673,CUST001112,COV001573,2026-07-09,2026-07-23,reopened,liability,682.33,164.84
CLM001574,CN-00001574,POL001674,CUST003491,COV001574,2024-01-24,2024-02-03,reopened,liability,752.01,46.02
CLM001575,CN-00001575,POL001675,CUST003732,COV001575,2026-01-11,2026-01-18,subrogation,fire,568.29,25.73
CLM001576,CN-00001576,POL001676,CUST001104,COV001576,2024-09-21,2024-10-04,reopened,collision,104.65,8.98
CLM001577,CN-00001577,POL001677,CUST000682,COV001577,2024-06-03,2024-06-03,closed,weather,158.32,22.84
CLM001578,CN-00001578,POL001678,CUST003723,COV001578,2025-03-26,2025-03-31,denied,other,219.09,65.12
CLM001579,CN-00001579,POL001679,CUST003157,COV001579,2025-08-07,2025-08-12,subrogation,theft,310.41,25.92
CLM001580,CN-00001580,POL001680,CUST001238,COV001580,2025-03-14,2025-03-27,open,weather,825.58,33.08
CLM001581,CN-00001581,POL001681,CUST003287,COV001581,2025-06-03,2025-06-11,closed,liability,928.88,124.02
CLM001582,CN-00001582,POL001682,CUST003468,COV001582,2024-07-26,2024-08-06,closed,other,282.18,13.87
CLM001583,CN-00001583,POL001683,CUST000014,COV001583,2024-07-27,2024-08-05,denied,water_damage,723.57,161.81
CLM001584,CN-00001584,POL001684,CUST003912,COV001584,2024-02-06,2024-02-18,denied,weather,516.16,71.71
CLM001585,CN-00001585,POL001685,CUST003420,COV001585,2025-04-02,2025-04-15,closed,other,331.15,99.01
