payment_id,policy_id,customer_id,payment_date,payment_status,payment_method,billed_amount,paid_amount
PAY001611,POL001711,CUST001384,2026-06-07,refunded,cash,387.0,387.0
PAY001612,POL001712,CUST002201,2024-07-20,reversed,other,766.88,766.88
PAY001613,POL001713,CUST001476,2025-07-30,refunded,other,670.1,670.1
PAY001614,POL001714,CUST002713,2026-06-05,scheduled,cash,707.33,707.33
PAY001615,POL001715,CUST004155,2025-07-29,failed,other,894.96,894.96
PAY001616,POL001716,CUST004793,2026-02-10,failed,card,1602.89,1602.89
PAY001617,POL001717,CUST001444,2024-10-21,paid,cash,1717.15,1717.15
PAY001618,POL001718,CUST002489,2025-10-21,paid,ach,240.86,0.0
PAY001619,POL001719,CUST003615,2025-12-25,refunded,payroll,463.7,463.7
PAY001620,POL001720,CUST000508,2026-07-11,paid,card,1741.4,1741.4
PAY001621,POL001721,CUST003628,2026-01-20,past_due,cash,1180.21,1180.21
PAY001622,POL001722,CUST001473,2026-08-05,past_due,ach,807.34,807.34
PAY001623,POL001723,CUST001360,2025-06-17,failed,cash,724.27,0.0
PAY001624,POL001724,CUST001661,2024-11-08,paid,card,92.11,92.11
PAY001625,POL001725,CUST001308,2024-10-02,paid,payroll,335.94,335.94
PAY001626,POL001726,CUST004986,2024-12-10,paid,payroll,565.78,0.0
PAY001627,POL001727,CUST004143,2026-01-05,paid,other,76.46,76.46
PAY001628,POL001728,CUST001061,2026-07-05,failed,card,338.21,338.21
PAY001629,POL001729,CUST001791,2025-10-09,paid,check,338.36,338.36
PAY001630,POL001730,CUST002463,2025-07-23,paid,ach,991.31,0.0
PAY001631,POL001731,CUST004510,2024-01-04,refunded,ach,532.64,532.64
PAY001632,POL001732,CUST003089,2025-07-12,reversed,ach,1677.95,1677.95
PAY001633,POL001733,CUST002110,2026-05-02,past_due,payroll,1778.35,1778.35
PAY001634,POL001734,CUST003314,2024-07-26,paid,card,209.47,209.47
PAY001635,POL001735,CUST001827,2025-02-14,reversed,card,542.54,542.54
PAY001636,POL001736,CUST000137,2025-12-07,refunded,wire,1610.8,1610.8
PAY001637,POL001737,CUST004065,2025-05-04,paid,cash,1103.78,1103.78
PAY001638,POL001738,CUST001851,2025-03-04,paid,check,1660.86,1660.86
PAY001639,POL001739,CUST004324,2024-09-15,past_due,check,1325.24,1325.24
PAY001640,POL001740,CUST000713,2024-02-19,reversed,payroll,1432.48,1432.48
PAY001641,POL001741,CUST002493,2024-06-07,refunded,ach,562.97,562.97
PAY001642,POL001742,CUST002528,2025-09-18,paid,cash,1765.75,1765.75
PAY001643,POL001743,CUST000488,2026-05-08,paid,cash,1203.95,1203.95
PAY001644,POL001744,CUST002728,2026-02-08,refunded,ach,979.73,979.73
PAY001645,POL001745,CUST002611,2024-04-30,failed,ach,394.87,394.87
PAY001646,POL001746,CUST001802,2024-12-20,scheduled,payroll,1977.91,0.0
PAY001647,POL001747,CUST001481,2025-02-25,scheduled,check,1121.69,1121.69
PAY001648,POL001748,CUST000764,2025-02-16,scheduled,ach,1263.73,1263.73
PAY001649,POL001749,CUST000528,2024-03-15,past_due,other,246.48,246.48
PAY001650,POL001750,CUST002167,2026-01-04,reversed,check,832.23,0.0
PAY001651,POL001751,CUST004322,2024-12-28,reversed,other,236.33,236.33
PAY001652,POL001752,CUST000493,2026-03-09,refunded,card,634.56,634.56
PAY001653,POL001753,CUST004036,2026-09-01,refunded,cash,1828.13,1828.13
PAY001654,POL001754,CUST000494,2025-10-22,reversed,card,169.86,169.86
PAY001655,POL001755,CUST001657,2025-04-07,paid,card,1521.16,1521.16
PAY001656,POL001756,CUST003655,2026-05-25,refunded,ach,114.32,114.32
PAY001657,POL001757,CUST003921,2026-06-07,paid,check,1300.16,1300.16
PAY001658,POL001758,CUST003860,2024-12-07,past_due,cash,560.79,560.79
PAY001659,POL001759,CUST000054,2026-06-17,paid,other,473.87,473.87
PAY001660,POL001760,CUST002917,2024-06-14,paid,check,636.84,636.84
PAY001661,POL001761,CUST003084,2024-06-16,refunded,payroll,1604.35,0.0
PAY001662,POL001762,CUST002794,2026-03-20,past_due,check,1889.35,1889.35
PAY001663,POL001763,CUST004180,2026-06-27,paid,card,227.87,227.87
PAY001664,POL001764,CUST002698,2024-02-19,paid,other,58.77,58.77
PAY001665,POL001765,CUST000403,2024-12-29,failed,ach,1975.25,1975.25
PAY001666,POL001766,CUST002130,2025-02-28,past_due,payroll,256.47,256.47
PAY001667,POL001767,CUST000092,2024-02-29,paid,card,423.4,423.4
PAY001668,POL001768,CUST000512,2025-02-06,reversed,ach,1468.16,1468.16
PAY001669,POL001769,CUST004256,2024-08-22,paid,ach,176.99,176.99
PAY001670,POL001770,CUST002184,2024-06-19,failed,check,1493.77,1493.77
PAY001671,POL001771,CUST001967,2025-04-08,paid,cash,1167.52,1167.52
PAY001672,POL001772,CUST000498,2025-09-01,paid,wire,519.64,519.64
PAY001673,POL001773,CUST002471,2026-08-08,paid,cash,442.03,442.03
PAY001674,POL001774,CUST000384,2026-05-12,scheduled,other,1547.38,1547.38
PAY001675,POL001775,CUST001427,2026-08-26,failed,card,753.23,753.23
PAY001676,POL001776,CUST002876,2025-06-18,paid,payroll,745.95,745.95
PAY001677,POL001777,CUST003332,2026-02-21,paid,cash,1566.93,1566.93
PAY001678,POL001778,CUST003881,2025-11-18,paid,ach,990.04,990.04
PAY001679,POL001779,CUST002391,2024-03-22,refunded,wire,443.45,443.45
PAY001680,POL001780,CUST000962,2025-02-15,paid,ach,1368.32,0.0
PAY001681,POL001781,CUST002546,2025-11-19,paid,other,765.36,0.0
PAY001682,POL001782,CUST004729,2024-04-26,refunded,other,1270.08,1270.08
PAY001683,POL001783,CUST000623,2024-02-28,refunded,wire,746.12,0.0
PAY001684,POL001784,CUST004048,2024-05-19,reversed,cash,630.46,630.46
PAY001685,POL001785,CUST003735,2024-02-02,paid,wire,310.75,310.75
PAY001686,POL001786,CUST004676,2024-12-17,failed,card,1347.42,0.0
PAY001687,POL001787,CUST001414,2024-10-18,failed,card,1641.04,0.0
PAY001688,POL001788,CUST000213,2026-05-26,scheduled,card,1037.31,0.0
PAY001689,POL001789,CUST003617,2026-07-29,paid,card,1760.34,1760.34
PAY001690,POL001790,CUST000786,2026-05-06,paid,other,249.54,249.54
PAY001691,POL001791,CUST001481,2025-02-28,scheduled,payroll,1840.68,1840.68
PAY001692,POL001792,CUST000755,2026-07-04,paid,payroll,1377.55,1377.55
PAY001693,POL001793,CUST003868,2026-03-05,reversed,payroll,860.53,860.53
PAY001694,POL001794,CUST003205,2026-03-29,paid,wire,1580.53,1580.53
PAY001695,POL001795,CUST002425,2025-03-20,failed,wire,791.35,791.35
PAY001696,POL001796,CUST002006,2025-05-28,past_due,check,1044.24,1044.24
PAY001697,POL001797,CUST001315,2025-04-10,paid,ach,659.74,659.74
PAY001698,POL001798,CUST004824,2024-07-22,paid,wire,1518.16,1518.16
PAY001699,POL001799,CUST001905,2026-08-06,refunded,wire,1723.33,1723.33
PAY001700,POL001800,CUST001032,2024-09-07,past_due,cash,700.96,0.0
PAY001701,POL001801,CUST001773,2024-02-29,reversed,wire,940.53,0.0
PAY001702,POL001802,CUST003858,2025-12-07,scheduled,check,1826.2,0.0
PAY001703,POL001803,CUST003552,2025-11-22,past_due,ach,254.72,0.0
PAY001704,POL001804,CUST002556,2026-07-12,paid,other,521.72,521.72
PAY001705,POL001805,CUST003308,2024-05-13,paid,card,364.39,364.39
PAY001706,POL001806,CUST004625,2025-07-07,paid,card,1962.97,1962.97
PAY001707,POL001807,CUST004756,2024-04-11,reversed,check,1429.42,1429.42
PAY001708,POL001808,CUST000734,2025-12-15,reversed,other,223.07,223.07
PAY001709,POL001809,CUST002796,2024-07-31,paid,payroll,1860.16,1860.16
PAY001710,POL001810,CUST000490,2025-11-03,failed,payroll,1045.6,0.0
PAY001711,POL001811,CUST000774,2025-02-19,paid,other,1463.53,1463.53
PAY001712,POL001812,CUST004881,2024-04-19,paid,check,913.97,0.0
PAY001713,POL001813,CUST003011,2026-09-03,scheduled,card,403.38,0.0
PAY001714,POL001814,CUST004578,2025-02-08,failed,card,927.68,927.68
PAY001715,POL001815,CUST001946,2025-12-27,failed,ach,1178.83,0.0
PAY001716,POL001816,CUST002213,2026-03-14,paid,other,1879.47,1879.47
PAY001717,POL001817,CUST002247,2025-04-29,paid,check,514.33,514.33
PAY001718,POL001818,CUST001606,2026-05-14,paid,ach,1451.16,1451.16
PAY001719,POL001819,CUST002723,2024-11-17,failed,card,1180.72,0.0
PAY001720,POL001820,CUST003883,2025-10-28,paid,ach,1710.45,1710.45
PAY001721,POL001821,CUST000545,2026-08-08,paid,card,1349.4,1349.4
PAY001722,POL001822,CUST004662,2025-09-24,past_due,other,1377.66,0.0
PAY001723,POL001823,CUST001672,2024-10-14,refunded,cash,1831.08,1831.08
PAY001724,POL001824,CUST000611,2024-03-17,failed,card,1170.18,1170.18
PAY001725,POL001825,CUST001776,2025-01-25,paid,check,673.39,0.0
PAY001726,POL001826,CUST002453,2025-10-21,refunded,cash,1518.64,1518.64
PAY001727,POL001827,CUST000482,2026-01-24,paid,payroll,314.68,314.68
PAY001728,POL001828,CUST002743,2024-06-09,refunded,other,603.99,603.99
PAY001729,POL001829,CUST002818,2025-03-03,failed,card,795.65,795.65
PAY001730,POL001830,CUST004601,2026-08-05,paid,cash,186.93,0.0
PAY001731,POL001831,CUST004059,2025-12-29,paid,ach,729.61,729.61
PAY001732,POL001832,CUST000797,2024-03-10,scheduled,wire,1194.84,1194.84
PAY001733,POL001833,CUST000259,2025-01-23,past_due,cash,1775.44,1775.44
PAY001734,POL001834,CUST004635,2026-03-22,refunded,cash,348.14,0.0
PAY001735,POL001835,CUST004745,2026-02-05,refunded,ach,576.86,0.0
PAY001736,POL001836,CUST000218,2024-11-10,reversed,cash,1049.82,1049.82
PAY001737,POL001837,CUST002722,2024-05-05,paid,payroll,560.11,560.11
PAY001738,POL001838,CUST001550,2024-08-12,scheduled,cash,1352.75,1352.75
PAY001739,POL001839,CUST004218,2026-01-11,reversed,ach,1141.6,1141.6
PAY001740,POL001840,CUST004423,2024-07-28,scheduled,wire,527.12,527.12
PAY001741,POL001841,CUST004460,2026-02-12,refunded,payroll,412.94,412.94
PAY001742,POL001842,CUST000677,2024-02-08,scheduled,check,231.4,231.4
PAY001743,POL001843,CUST002506,2025-09-06,reversed,wire,1373.2,0.0
PAY001744,POL001844,CUST003759,2025-01-01,reversed,other,1626.24,1626.24
PAY001745,POL001845,CUST004854,2024-07-03,paid,check,932.97,0.0
PAY001746,POL001846,CUST000470,2026-08-17,scheduled,card,1805.66,1805.66
PAY001747,POL001847,CUST000275,2025-02-22,paid,wire,1698.52,1698.52
PAY001748,POL001848,CUST000895,2024-07-28,refunded,other,56.33,0.0
PAY001749,POL001849,CUST000849,2025-03-17,paid,card,952.03,952.03
PAY001750,POL001850,CUST002678,2025-10-29,past_due,cash,1002.76,1002.76
PAY001751,POL001851,CUST003534,2025-05-11,past_due,card,126.19,126.19
PAY001752,POL001852,CUST004621,2024-08-27,failed,check,1537.45,0.0
PAY001753,POL001853,CUST001059,2025-03-20,reversed,ach,1998.75,1998.75
PAY001754,POL001854,CUST003534,2026-03-03,scheduled,ach,118.65,118.65
PAY001755,POL001855,CUST001919,2024-08-12,paid,ach,283.07,0.0
PAY001756,POL001856,CUST001111,2025-03-21,paid,card,1590.55,1590.55
PAY001757,POL001857,CUST003383,2026-02-05,reversed,wire,1838.77,0.0
PAY001758,POL001858,CUST000527,2025-11-02,paid,other,1625.59,1625.59
PAY001759,POL001859,CUST003726,2024-07-21,failed,card,1416.37,0.0
PAY001760,POL001860,CUST002014,2026-07-11,past_due,check,898.86,898.86
PAY001761,POL001861,CUST002519,2026-04-06,scheduled,check,684.81,0.0
PAY001762,POL001862,CUST001436,2026-02-25,reversed,card,173.67,173.67
PAY001763,POL001863,CUST000457,2024-11-01,paid,other,178.67,0.0
PAY001764,POL001864,CUST003009,2024-07-13,paid,ach,1055.08,1055.08
PAY001765,POL001865,CUST001896,2024-08-20,scheduled,card,1603.84,0.0
PAY001766,POL001866,CUST000216,2025-02-19,past_due,payroll,850.24,850.24
PAY001767,POL001867,CUST001002,2024-12-14,past_due,card,74.97,0.0
PAY001768,POL001868,CUST004691,2026-08-04,paid,payroll,1060.45,0.0
PAY001769,POL001869,CUST002556,2025-09-08,reversed,card,1870.35,0.0
PAY001770,POL001870,CUST002601,2026-02-17,reversed,ach,1592.05,1592.05
PAY001771,POL001871,CUST001160,2025-03-14,paid,wire,423.25,423.25
PAY001772,POL001872,CUST000490,2025-05-31,refunded,cash,331.46,331.46
PAY001773,POL001873,CUST003760,2026-01-23,scheduled,payroll,556.53,556.53
PAY001774,POL001874,CUST001193,2024-05-11,paid,cash,996.11,996.11
PAY001775,POL001875,CUST000912,2024-07-24,refunded,check,932.79,0.0
PAY001776,POL001876,CUST003055,2024-12-05,paid,other,342.59,342.59
PAY001777,POL001877,CUST000536,2025-11-26,paid,wire,359.89,359.89
PAY001778,POL001878,CUST003476,2025-12-26,paid,wire,1162.22,0.0
PAY001779,POL001879,CUST003917,2026-04-26,paid,ach,1942.53,1942.53
PAY001780,POL001880,CUST001132,2024-02-19,paid,other,1035.81,1035.81
PAY001781,POL001881,CUST001040,2024-07-28,reversed,ach,1495.73,0.0
PAY001782,POL001882,CUST003876,2025-09-20,reversed,payroll,1168.85,1168.85
PAY001783,POL001883,CUST004847,2024-04-18,paid,ach,1897.47,1897.47
PAY001784,POL001884,CUST003669,2025-12-10,refunded,other,494.77,494.77
PAY001785,POL001885,CUST003664,2025-12-17,past_due,ach,195.5,195.5
PAY001786,POL001886,CUST000329,2024-08-22,paid,card,381.59,0.0
PAY001787,POL001887,CUST000391,2026-01-29,paid,other,1430.61,1430.61
PAY001788,POL001888,CUST000542,2025-10-26,reversed,other,86.39,86.39
PAY001789,POL001889,CUST003026,2024-02-16,paid,wire,236.38,0.0
PAY001790,POL001890,CUST004522,2025-08-25,past_due,cash,725.76,0.0
PAY001791,POL001891,CUST000610,2025-01-27,paid,other,291.83,291.83
PAY001792,POL001892,CUST002519,2024-10-20,refunded,other,1737.01,1737.01
PAY001793,POL001893,CUST004945,2026-03-23,past_due,cash,1848.96,0.0
PAY001794,POL001894,CUST000965,2024-12-31,refunded,other,1390.16,1390.16
PAY001795,POL001895,CUST000492,2025-10-20,past_due,payroll,1140.93,1140.93
PAY001796,POL001896,CUST004226,2025-03-02,scheduled,ach,1352.92,0.0
PAY001797,POL001897,CUST001457,2026-03-02,failed,payroll,899.73,899.73
PAY001798,POL001898,CUST002340,2025-02-10,scheduled,other,1788.58,0.0
PAY001799,POL001899,CUST002304,2026-06-06,failed,other,1870.04,0.0
PAY001800,POL001900,CUST000189,2024-05-03,reversed,cash,1520.83,0.0
PAY001801,POL001901,CUST004078,2024-02-29,past_due,payroll,1447.24,0.0
PAY001802,POL001902,CUST003993,2024-07-18,past_due,payroll,1279.65,1279.65
PAY001803,POL001903,CUST001893,2024-12-29,scheduled,payroll,1189.85,1189.85
PAY001804,POL001904,CUST002348,2025-11-04,failed,wire,1126.07,1126.07
PAY001805,POL001905,CUST004412,2026-03-09,past_due,payroll,988.99,0.0
PAY001806,POL001906,CUST003609,2025-01-25,paid,card,1468.4,1468.4
PAY001807,POL001907,CUST003422,2025-09-13,refunded,check,1753.41,1753.41
PAY001808,POL001908,CUST001926,2024-03-13,paid,other,1498.23,1498.23
PAY001809,POL001909,CUST004260,2025-03-23,refunded,cash,507.29,507.29
PAY001810,POL001910,CUST001750,2025-04-01,paid,other,1978.62,1978.62
PAY001811,POL001911,CUST003590,2025-05-08,refunded,ach,422.8,422.8
PAY001812,POL001912,CUST000500,2024-09-08,paid,payroll,978.62,978.62
PAY001813,POL001913,CUST003058,2024-01-19,paid,ach,679.52,679.52
PAY001814,POL001914,CUST000851,2025-12-17,refunded,cash,654.35,654.35
PAY001815,POL001915,CUST004815,2026-03-24,scheduled,check,447.08,447.08
PAY001816,POL001916,CUST003669,2026-05-26,paid,ach,1574.29,1574.29
PAY001817,POL001917,CUST001332,2025-07-30,refunded,wire,1003.21,1003.21
PAY001818,POL001918,CUST002628,2024-01-25,failed,other,918.78,918.78
PAY001819,POL001919,CUST002210,2025-01-20,paid,cash,1385.18,1385.18
PAY001820,POL001920,CUST000194,2024-08-31,paid,cash,1958.75,1958.75
PAY001821,POL001921,CUST004677,2026-01-02,reversed,check,559.94,559.94
PAY001822,POL001922,CUST000506,2024-12-06,failed,check,1196.59,1196.59
PAY001823,POL001923,CUST000386,2024-12-09,paid,payroll,1161.04,1161.04
PAY001824,POL001924,CUST000275,2024-10-23,paid,check,1089.35,1089.35
PAY001825,POL001925,CUST002806,2025-12-01,paid,payroll,1132.98,1132.98
PAY001826,POL001926,CUST000009,2026-07-19,past_due,check,476.43,0.0
PAY001827,POL001927,CUST000930,2026-01-11,past_due,check,558.34,558.34
PAY001828,POL001928,CUST002878,2025-01-10,failed,card,1439.84,1439.84
PAY001829,POL001929,CUST000224,2025-04-25,reversed,wire,1613.5,1613.5
PAY001830,POL001930,CUST000280,2026-06-23,reversed,card,1208.88,1208.88
PAY001831,POL001931,CUST002971,2025-06-26,scheduled,card,385.6,385.6
PAY001832,POL001932,CUST001465,2024-08-03,reversed,other,237.14,237.14
PAY001833,POL001933,CUST001920,2025-07-09,failed,cash,130.03,0.0
PAY001834,POL001934,CUST004058,2025-04-05,failed,other,1322.3,1322.3
PAY001835,POL001935,CUST003748,2024-09-25,refunded,check,1641.33,1641.33
PAY001836,POL001936,CUST004895,2025-05-31,paid,ach,685.06,685.06
PAY001837,POL001937,CUST002401,2025-08-08,scheduled,wire,322.63,322.63
PAY001838,POL001938,CUST003860,2024-06-21,paid,cash,773.54,773.54
PAY001839,POL001939,CUST004227,2026-02-26,reversed,other,1563.75,0.0
PAY001840,POL001940,CUST002868,2024-07-18,past_due,cash,1262.44,1262.44
PAY001841,POL001941,CUST002983,2024-11-09,past_due,wire,1030.49,0.0
PAY001842,POL001942,CUST002210,2026-01-24,past_due,other,1549.26,1549.26
PAY001843,POL001943,CUST002163,2024-01-21,reversed,other,1033.08,1033.08
PAY001844,POL001944,CUST002284,2024-06-06,paid,ach,564.89,0.0
PAY001845,POL001945,CUST003002,2025-04-27,scheduled,ach,1846.69,0.0
PAY001846,POL001946,CUST004817,2024-10-04,paid,ach,1822.44,1822.44
PAY001847,POL001947,CUST000635,2025-02-09,paid,payroll,1563.03,1563.03
PAY001848,POL001948,CUST003114,2026-01-06,past_due,check,1884.71,0.0
PAY001849,POL001949,CUST003005,2025-05-28,paid,other,673.76,673.76
PAY001850,POL001950,CUST002173,2024-07-09,refunded,check,1768.79,1768.79
PAY001851,POL001951,CUST003396,2024-04-02,refunded,check,1642.31,1642.31
PAY001852,POL001952,CUST001380,2025-01-10,paid,other,1807.45,0.0
PAY001853,POL001953,CUST002200,2025-06-24,refunded,card,489.98,489.98
PAY001854,POL001954,CUST002927,2024-09-15,scheduled,payroll,1392.91,1392.91
PAY001855,POL001955,CUST002624,2024-10-03,reversed,cash,186.73,0.0
PAY001856,POL001956,CUST003975,2025-06-05,past_due,card,1109.87,1109.87
PAY001857,POL001957,CUST000935,2024-04-07,scheduled,payroll,264.57,264.57
PAY001858,POL001958,CUST004766,2025-03-19,paid,cash,671.81,671.81
PAY001859,POL001959,CUST001072,2024-07-07,paid,wire,134.51,0.0
PAY001860,POL001960,CUST000580,2025-02-28,paid,check,1301.83,1301.83
PAY001861,POL001961,CUST003198,2025-06-10,paid,ach,618.86,618.86
PAY001862,POL001962,CUST002117,2025-04-16,reversed,check,1938.33,1938.33
PAY001863,POL001963,CUST001930,2025-08-15,paid,check,1644.06,1644.06
PAY001864,POL001964,CUST002316,2024-10-13,paid,other,306.1,0.0
PAY001865,POL001965,CUST001788,2024-03-11,paid,card,1724.0,1724.0
PAY001866,POL001966,CUST003397,2025-11-22,reversed,cash,181.87,181.87
PAY001867,POL001967,CUST000182,2026-05-17,paid,card,1850.65,1850.65
PAY001868,POL001968,CUST000406,2026-04-13,paid,ach,234.21,0.0
PAY001869,POL001969,CUST003352,2024-12-02,paid,check,477.04,477.04
PAY001870,POL001970,CUST004591,2024-12-13,paid,payroll,1251.26,0.0
PAY001871,POL001971,CUST000914,2026-06-03,paid,payroll,1489.08,1489.08
PAY001872,POL001972,CUST004660,2024-04-22,reversed,cash,1252.57,0.0
PAY001873,POL001973,CUST004124,2026-08-15,scheduled,other,1963.88,1963.88
PAY001874,POL001974,CUST003413,2025-03-05,past_due,wire,919.79,919.79
PAY001875,POL001975,CUST004704,2025-03-24,failed,cash,1085.88,1085.88
PAY001876,POL001976,CUST003862,2026-02-03,scheduled,ach,1029.13,0.0
PAY001877,POL001977,CUST000859,2024-07-15,scheduled,card,1305.3,0.0
PAY001878,POL001978,CUST004147,2024-09-14,refunded,payroll,707.19,707.19
PAY001879,POL001979,CUST002153,2024-04-08,reversed,check,1322.18,1322.18
PAY001880,POL001980,CUST002202,2024-06-09,paid,card,1888.57,1888.57
PAY001881,POL001981,CUST004934,2025-04-24,past_due,other,1386.28,1386.28
PAY001882,POL001982,CUST003968,2025-10-11,scheduled,other,1735.7,1735.7
PAY001883,POL001983,CUST001951,2025-02-15,failed,cash,1746.91,0.0
PAY001884,POL001984,CUST004739,2024-02-09,past_due,check,402.73,402.73
PAY001885,POL001985,CUST000792,2026-04-03,paid,payroll,1738.94,1738.94
PAY001886,POL001986,CUST004479,2026-02-27,refunded,wire,1585.09,1585.09
PAY001887,POL001987,CUST001842,2025-12-19,paid,wire,1288.52,1288.52
PAY001888,POL001988,CUST002794,2025-07-25,paid,other,292.56,292.56
PAY001889,POL001989,CUST002498,2025-01-10,failed,check,609.05,0.0
PAY001890,POL001990,CUST001739,2026-01-06,reversed,wire,233.12,233.12
PAY001891,POL001991,CUST004697,2025-07-10,scheduled,check,288.82,288.82
PAY001892,POL001992,CUST002990,2025-05-31,paid,other,1371.84,0.0
PAY001893,POL001993,CUST004167,2024-03-24,paid,wire,458.11,458.11
PAY001894,POL001994,CUST002955,2025-05-20,past_due,wire,1683.28,1683.28
PAY001895,POL001995,CUST004891,2025-11-10,failed,card,357.04,0.0
PAY001896,POL001996,CUST001130,2024-08-11,paid,payroll,1580.29,1580.29
PAY001897,POL001997,CUST002371,2024-02-09,failed,payroll,1313.84,1313.84
PAY001898,POL001998,CUST002064,2026-04-26,paid,check,375.0,375.0
PAY001899,POL001999,CUST001619,2026-08-21,refunded,check,1438.44,1438.44
PAY001900,POL002000,CUST002240,2025-10-13,failed,card,517.48,0.0
PAY001901,POL002001,CUST001075,2024-02-02,paid,wire,933.08,933.08
PAY001902,POL002002,CUST004205,2025-05-14,reversed,payroll,814.07,814.07
PAY001903,POL002003,CUST001672,2026-02-18,paid,check,336.53,0.0
PAY001904,POL002004,CUST002993,2025-03-02,paid,other,950.95,0.0
PAY001905,POL002005,CUST001927,2025-04-05,failed,wire,1639.81,1639.81
PAY001906,POL002006,CUST002643,2024-06-21,reversed,ach,784.77,784.77
PAY001907,POL002007,CUST002415,2024-09-05,paid,card,278.36,278.36
PAY001908,POL002008,CUST003119,2026-07-03,reversed,wire,304.67,304.67
PAY001909,POL002009,CUST002134,2025-11-15,past_due,cash,1366.59,1366.59
PAY001910,POL002010,CUST001363,2024-09-11,refunded,card,219.08,219.08
